time stamp,symbol,name,Last Price,Market Time,Change,%Change,Volume,Avg Vol(3month),Market Cap
Mar-08-2020 00:38:10,ALT,"Altimmune, Inc.",$3.8000,4:00PM EST,+0.4300,+0.4300,4.973M,"957,770",58.285M
Mar-08-2020 00:38:10,SBUX,Starbucks Corporation,$75.34,4:00PM EST,-0.85,-0.85,18.08M,8.301M,88.427B
Mar-08-2020 00:38:10,COST,Costco Wholesale Corporation,$311.34,4:00PM EST,-4.42,-4.42,5.616M,2.495M,137.537B
Mar-08-2020 00:38:10,MMM,3M Company,$153.65,4:05PM EST,+2.24,+2.24,7.033M,3.675M,88.441B
Mar-08-2020 00:38:10,DGX,Quest Diagnostics Incorporated,$112.02,4:04PM EST,-3.66,-3.66,3.004M,1.014M,14.95B
Mar-08-2020 00:38:10,PFE,Pfizer Inc.,$35.02,4:05PM EST,-0.44,-0.44,37.525M,25.381M,194.278B
Mar-08-2020 00:38:12,BTC-USD,Bitcoin USD,"$8,754.53",4:36AM GMT,-159.81,-159.81,37.308B,30.681B,159.85B
Mar-08-2020 00:38:12,LDOS,"Leidos Holdings, Inc.",$105.68,4:05PM EST,-1.89,-1.89,1.23M,"976,813",14.943B
Mar-08-2020 00:38:12,CLX,The Clorox Company,$173.26,4:01PM EST,-2.59,-2.59,2.214M,1.338M,21.675B
Mar-08-2020 00:38:12,TDG,TransDigm Group Incorporated,$503.11,4:02PM EST,-33.26,-33.26,1.242M,"394,642",27.011B
Mar-08-2020 00:38:12,RCL,Royal Caribbean Cruises Ltd.,$65.01,4:04PM EST,-0.77,-0.77,16.897M,3.527M,13.587B
Mar-08-2020 00:38:12,C,Citigroup Inc.,$61.28,4:04PM EST,-2.21,-2.21,28.694M,15.03M,129.086B
Mar-08-2020 00:38:12,NFLX,"Netflix, Inc.",$368.97,4:00PM EST,-3.81,-3.81,7.496M,6.928M,161.907B
Mar-08-2020 00:38:12,NFLX,"Netflix, Inc.",$368.97,4:00PM EST,-3.81,-3.81,7.496M,6.928M,161.907B
Mar-08-2020 00:38:12,EPD,Enterprise Products Partners L.P.,$22.42,4:04PM EST,-1.25,-1.25,14.747M,6.77M,49.083B
Mar-08-2020 00:38:12,CCL,Carnival Corporation & Plc,$27.15,4:02PM EST,-0.72,-0.72,29.631M,8.699M,19.281B
Mar-08-2020 00:38:12,AIM,AIM ImmunoTech Inc.,$2.1000,4:00PM EST,-0.2100,-0.2100,6.283M,4.486M,46.337M
Mar-08-2020 00:38:12,NCLH,Norwegian Cruise Line Holdings Ltd.,$27.10,4:01PM EST,-1.49,-1.49,11.867M,2.868M,5.778B
Mar-08-2020 00:38:12,USO,"United States Oil Fund, LP",$8.73,4:00PM EST,-0.88,-0.88,77.686M,25.071M,1.04B
Mar-08-2020 00:38:12,IBIO,"iBio, Inc.",$2.0500,4:00PM EST,-0.2000,-0.2000,31.919M,25.12M,186.951M
Mar-08-2020 00:38:12,JNJ,Johnson & Johnson,$142.03,4:00PM EST,+0.02,+0.02,11.927M,7.459M,374.209B
Mar-08-2020 00:38:12,MCD,McDonald's Corporation,$198.86,4:00PM EST,+0.54,+0.54,6.23M,3.58M,148.24B
Mar-08-2020 00:38:12,AMRN,Amarin Corporation plc,$14.91,4:00PM EST,-0.54,-0.54,6.08M,8.588M,5.386B
Mar-08-2020 00:38:12,TEVA,Teva Pharmaceutical Industries Limited,$10.30,4:02PM EST,-0.68,-0.68,17.5M,18.569M,11.22B
Mar-08-2020 00:38:12,CL=F,Crude Oil,$41.57,4:59PM EST,-4.33,-4.33,1.205M,213.262M,-
Mar-08-2020 00:38:12,TGT,Target Corporation,$105.95,4:05PM EST,-0.02,-0.02,5.019M,5.048M,53.42B
Mar-08-2020 00:38:12,SLV,iShares Silver Trust,$16.18,4:00PM EST,-0.12,-0.12,27.245M,16.229M,5.525B
Mar-08-2020 00:38:12,ABBV,AbbVie Inc.,$88.82,4:03PM EST,-1.79,-1.79,12.521M,9.299M,131.379B
Mar-08-2020 00:38:12,VZ,Verizon Communications Inc.,$56.87,4:02PM EST,-0.29,-0.29,21.921M,15.008M,235.206B
Mar-08-2020 00:38:12,ALT,"Altimmune, Inc.",$3.8000,4:00PM EST,+0.4300,+0.4300,4.973M,"957,770",58.285M
Mar-08-2020 00:38:12,SBUX,Starbucks Corporation,$75.34,4:00PM EST,-0.85,-0.85,18.08M,8.301M,88.427B
Mar-08-2020 00:38:12,COST,Costco Wholesale Corporation,$311.34,4:00PM EST,-4.42,-4.42,5.616M,2.495M,137.537B
Mar-08-2020 00:38:12,MMM,3M Company,$153.65,4:05PM EST,+2.24,+2.24,7.033M,3.675M,88.441B
Mar-08-2020 00:38:12,DGX,Quest Diagnostics Incorporated,$112.02,4:04PM EST,-3.66,-3.66,3.004M,1.014M,14.95B
Mar-08-2020 00:38:12,PFE,Pfizer Inc.,$35.02,4:05PM EST,-0.44,-0.44,37.525M,25.381M,194.278B
Mar-08-2020 00:38:23,BTC-USD,Bitcoin USD,"$8,754.53",4:36AM GMT,-159.81,-159.81,37.308B,30.681B,159.85B
Mar-08-2020 00:38:23,LDOS,"Leidos Holdings, Inc.",$105.68,4:05PM EST,-1.89,-1.89,1.23M,"976,813",14.943B
Mar-08-2020 00:38:23,CLX,The Clorox Company,$173.26,4:01PM EST,-2.59,-2.59,2.214M,1.338M,21.675B
Mar-08-2020 00:38:23,TDG,TransDigm Group Incorporated,$503.11,4:02PM EST,-33.26,-33.26,1.242M,"394,642",27.011B
Mar-08-2020 00:38:23,RCL,Royal Caribbean Cruises Ltd.,$65.01,4:04PM EST,-0.77,-0.77,16.897M,3.527M,13.587B
Mar-08-2020 00:38:23,C,Citigroup Inc.,$61.28,4:04PM EST,-2.21,-2.21,28.694M,15.03M,129.086B
Mar-08-2020 00:38:23,NFLX,"Netflix, Inc.",$368.97,4:00PM EST,-3.81,-3.81,7.496M,6.928M,161.907B
Mar-08-2020 00:38:23,NFLX,"Netflix, Inc.",$368.97,4:00PM EST,-3.81,-3.81,7.496M,6.928M,161.907B
Mar-08-2020 00:38:23,EPD,Enterprise Products Partners L.P.,$22.42,4:04PM EST,-1.25,-1.25,14.747M,6.77M,49.083B
Mar-08-2020 00:38:23,CCL,Carnival Corporation & Plc,$27.15,4:02PM EST,-0.72,-0.72,29.631M,8.699M,19.281B
Mar-08-2020 00:38:23,AIM,AIM ImmunoTech Inc.,$2.1000,4:00PM EST,-0.2100,-0.2100,6.283M,4.486M,46.337M
Mar-08-2020 00:38:23,NCLH,Norwegian Cruise Line Holdings Ltd.,$27.10,4:01PM EST,-1.49,-1.49,11.867M,2.868M,5.778B
Mar-08-2020 00:38:23,USO,"United States Oil Fund, LP",$8.73,4:00PM EST,-0.88,-0.88,77.686M,25.071M,1.04B
Mar-08-2020 00:38:23,IBIO,"iBio, Inc.",$2.0500,4:00PM EST,-0.2000,-0.2000,31.919M,25.12M,186.951M
Mar-08-2020 00:38:23,JNJ,Johnson & Johnson,$142.03,4:00PM EST,+0.02,+0.02,11.927M,7.459M,374.209B
Mar-08-2020 00:38:23,MCD,McDonald's Corporation,$198.86,4:00PM EST,+0.54,+0.54,6.23M,3.58M,148.24B
Mar-08-2020 00:38:23,AMRN,Amarin Corporation plc,$14.91,4:00PM EST,-0.54,-0.54,6.08M,8.588M,5.386B
Mar-08-2020 00:38:23,TEVA,Teva Pharmaceutical Industries Limited,$10.30,4:02PM EST,-0.68,-0.68,17.5M,18.569M,11.22B
Mar-08-2020 00:38:23,CL=F,Crude Oil,$41.57,4:59PM EST,-4.33,-4.33,1.205M,213.262M,-
Mar-08-2020 00:38:23,TGT,Target Corporation,$105.95,4:05PM EST,-0.02,-0.02,5.019M,5.048M,53.42B
Mar-08-2020 00:38:23,SLV,iShares Silver Trust,$16.18,4:00PM EST,-0.12,-0.12,27.245M,16.229M,5.525B
Mar-08-2020 00:38:23,ABBV,AbbVie Inc.,$88.82,4:03PM EST,-1.79,-1.79,12.521M,9.299M,131.379B
Mar-08-2020 00:38:23,VZ,Verizon Communications Inc.,$56.87,4:02PM EST,-0.29,-0.29,21.921M,15.008M,235.206B
Mar-08-2020 00:38:23,ALT,"Altimmune, Inc.",$3.8000,4:00PM EST,+0.4300,+0.4300,4.973M,"957,770",58.285M
Mar-08-2020 00:38:23,SBUX,Starbucks Corporation,$75.34,4:00PM EST,-0.85,-0.85,18.08M,8.301M,88.427B
Mar-08-2020 00:38:23,COST,Costco Wholesale Corporation,$311.34,4:00PM EST,-4.42,-4.42,5.616M,2.495M,137.537B
Mar-08-2020 00:38:23,MMM,3M Company,$153.65,4:05PM EST,+2.24,+2.24,7.033M,3.675M,88.441B
Mar-08-2020 00:38:23,DGX,Quest Diagnostics Incorporated,$112.02,4:04PM EST,-3.66,-3.66,3.004M,1.014M,14.95B
Mar-08-2020 00:38:23,PFE,Pfizer Inc.,$35.02,4:05PM EST,-0.44,-0.44,37.525M,25.381M,194.278B
Mar-08-2020 00:38:25,BTC-USD,Bitcoin USD,"$8,754.53",4:36AM GMT,-159.81,-159.81,37.308B,30.681B,159.85B
Mar-08-2020 00:38:25,LDOS,"Leidos Holdings, Inc.",$105.68,4:05PM EST,-1.89,-1.89,1.23M,"976,813",14.943B
Mar-08-2020 00:38:25,CLX,The Clorox Company,$173.26,4:01PM EST,-2.59,-2.59,2.214M,1.338M,21.675B
Mar-08-2020 00:38:25,TDG,TransDigm Group Incorporated,$503.11,4:02PM EST,-33.26,-33.26,1.242M,"394,642",27.011B
Mar-08-2020 00:38:25,RCL,Royal Caribbean Cruises Ltd.,$65.01,4:04PM EST,-0.77,-0.77,16.897M,3.527M,13.587B
Mar-08-2020 00:38:25,C,Citigroup Inc.,$61.28,4:04PM EST,-2.21,-2.21,28.694M,15.03M,129.086B
Mar-08-2020 00:38:25,NFLX,"Netflix, Inc.",$368.97,4:00PM EST,-3.81,-3.81,7.496M,6.928M,161.907B
Mar-08-2020 00:38:25,NFLX,"Netflix, Inc.",$368.97,4:00PM EST,-3.81,-3.81,7.496M,6.928M,161.907B
Mar-08-2020 00:38:25,EPD,Enterprise Products Partners L.P.,$22.42,4:04PM EST,-1.25,-1.25,14.747M,6.77M,49.083B
Mar-08-2020 00:38:25,CCL,Carnival Corporation & Plc,$27.15,4:02PM EST,-0.72,-0.72,29.631M,8.699M,19.281B
Mar-08-2020 00:38:25,AIM,AIM ImmunoTech Inc.,$2.1000,4:00PM EST,-0.2100,-0.2100,6.283M,4.486M,46.337M
Mar-08-2020 00:38:25,NCLH,Norwegian Cruise Line Holdings Ltd.,$27.10,4:01PM EST,-1.49,-1.49,11.867M,2.868M,5.778B
Mar-08-2020 00:38:25,USO,"United States Oil Fund, LP",$8.73,4:00PM EST,-0.88,-0.88,77.686M,25.071M,1.04B
Mar-08-2020 00:38:25,IBIO,"iBio, Inc.",$2.0500,4:00PM EST,-0.2000,-0.2000,31.919M,25.12M,186.951M
Mar-08-2020 00:38:25,JNJ,Johnson & Johnson,$142.03,4:00PM EST,+0.02,+0.02,11.927M,7.459M,374.209B
Mar-08-2020 00:38:25,MCD,McDonald's Corporation,$198.86,4:00PM EST,+0.54,+0.54,6.23M,3.58M,148.24B
Mar-08-2020 00:38:25,AMRN,Amarin Corporation plc,$14.91,4:00PM EST,-0.54,-0.54,6.08M,8.588M,5.386B
Mar-08-2020 00:38:25,TEVA,Teva Pharmaceutical Industries Limited,$10.30,4:02PM EST,-0.68,-0.68,17.5M,18.569M,11.22B
Mar-08-2020 00:38:25,CL=F,Crude Oil,$41.57,4:59PM EST,-4.33,-4.33,1.205M,213.262M,-
Mar-08-2020 00:38:25,TGT,Target Corporation,$105.95,4:05PM EST,-0.02,-0.02,5.019M,5.048M,53.42B
Mar-08-2020 00:38:25,SLV,iShares Silver Trust,$16.18,4:00PM EST,-0.12,-0.12,27.245M,16.229M,5.525B
Mar-08-2020 00:38:25,ABBV,AbbVie Inc.,$88.82,4:03PM EST,-1.79,-1.79,12.521M,9.299M,131.379B
Mar-08-2020 00:38:25,VZ,Verizon Communications Inc.,$56.87,4:02PM EST,-0.29,-0.29,21.921M,15.008M,235.206B
Mar-08-2020 00:38:25,ALT,"Altimmune, Inc.",$3.8000,4:00PM EST,+0.4300,+0.4300,4.973M,"957,770",58.285M
Mar-08-2020 00:38:25,SBUX,Starbucks Corporation,$75.34,4:00PM EST,-0.85,-0.85,18.08M,8.301M,88.427B
Mar-08-2020 00:38:25,COST,Costco Wholesale Corporation,$311.34,4:00PM EST,-4.42,-4.42,5.616M,2.495M,137.537B
Mar-08-2020 00:38:25,MMM,3M Company,$153.65,4:05PM EST,+2.24,+2.24,7.033M,3.675M,88.441B
Mar-08-2020 00:38:25,DGX,Quest Diagnostics Incorporated,$112.02,4:04PM EST,-3.66,-3.66,3.004M,1.014M,14.95B
Mar-08-2020 00:38:25,PFE,Pfizer Inc.,$35.02,4:05PM EST,-0.44,-0.44,37.525M,25.381M,194.278B
